gene_id	gene_name	mean_methylation	median_methylation	n_sites	mean_cov
ENSG00000139915.22	MDGA2	0.02127659574468085	0.0	47	1.0
ENSG00000141642.9	ELAC1	0.02127659574468085	0.0	47	1.0
ENSG00000166669.14	ATF7IP2	0.02127659574468085	0.0	47	1.0
ENSG00000172915.20	NBEA	0.02127659574468085	0.0	47	1.0
ENSG00000182667.15	NTM	0.02127659574468085	0.0	47	1.0
ENSG00000228340.8	MIR646HG	0.02127659574468085	0.0	47	1.0
ENSG00000267699.2	ENSG00000267699	0.02127659574468085	0.0	47	1.0
ENSG00000182732.18	RGS6	0.0	0.0	47	1.0
ENSG00000188596.11	CFAP54	0.0	0.0	47	1.0
ENSG00000234323.10	LINC01505	0.0	0.0	47	1.0
ENSG00000275563.1	ENSG00000275563	0.0	0.0	47	1.0
ENSG00000281357.5	ARRDC3-AS1	0.0	0.0	47	1.0
ENSG00000289320.1	ENSG00000289320	0.0	0.0	47	1.0
ENSG00000290983.1	ENSG00000290983	0.0	0.0	47	1.0
ENSG00000289197.2	ENSG00000289197	0.21739130434782608	0.0	46	1.0
ENSG00000106070.20	GRB10	0.1956521739130435	0.0	46	1.0
ENSG00000258404.1	LINC02320	0.10869565217391304	0.0	46	1.0
ENSG00000275239.4	FAM242F	0.08695652173913043	0.0	46	1.0
ENSG00000136895.19	GARNL3	0.06521739130434782	0.0	46	1.0
ENSG00000103264.18	FBXO31	0.043478260869565216	0.0	46	1.0
ENSG00000140941.14	MAP1LC3B	0.043478260869565216	0.0	46	1.0
ENSG00000104365.16	IKBKB	0.021739130434782608	0.0	46	1.0
ENSG00000228751.1	ENSG00000228751	0.021739130434782608	0.0	46	1.0
ENSG00000050767.18	COL23A1	0.0	0.0	46	1.0
ENSG00000064989.13	CALCRL	0.0	0.0	46	1.0
ENSG00000143420.19	ENSA	0.0	0.0	46	1.0
ENSG00000224063.6	CALCRL-AS1	0.0	0.0	46	1.0
ENSG00000242247.11	ARFGAP3	0.0	0.0	46	1.0
ENSG00000254366.7	ENSG00000254366	0.0	0.0	46	1.0
ENSG00000269237.1	ENSG00000269237	0.0	0.0	46	1.0
ENSG00000110090.13	CPT1A	0.1111111111111111	0.0	45	1.0
ENSG00000163794.6	UCN	0.1111111111111111	0.0	45	1.0
ENSG00000122376.12	SHLD2	0.08888888888888889	0.0	45	1.0
ENSG00000289414.2	ENSG00000289414	0.08888888888888889	0.0	45	1.0
ENSG00000111913.20	RIPOR2	0.06666666666666667	0.0	45	1.0
ENSG00000138771.16	SHROOM3	0.06666666666666667	0.0	45	1.0
ENSG00000259485.2	LINC02253	0.06666666666666667	0.0	45	1.0
ENSG00000006788.14	MYH13	0.044444444444444446	0.0	45	1.0
ENSG00000138100.14	TRIM54	0.044444444444444446	0.0	45	1.0
ENSG00000154358.23	OBSCN	0.044444444444444446	0.0	45	1.0
ENSG00000197584.13	KCNMB2	0.044444444444444446	0.0	45	1.0
ENSG00000237978.6	KCNMB2-AS1	0.044444444444444446	0.0	45	1.0
ENSG00000275163.1	ENSG00000275163	0.044444444444444446	0.0	45	1.0
ENSG00000065534.20	MYLK	0.022222222222222223	0.0	45	1.0
ENSG00000188039.17	NWD1	0.022222222222222223	0.0	45	1.0
ENSG00000250174.5	MYLK-AS2	0.022222222222222223	0.0	45	1.0
ENSG00000289953.1	ENSG00000289953	0.022222222222222223	0.0	45	1.0
ENSG00000116005.12	PCYOX1	0.0	0.0	45	1.0
ENSG00000180694.14	TMEM64	0.0	0.0	45	1.0
ENSG00000198763.3	MT-ND2	0.0	0.0	45	1.0
ENSG00000198786.2	MT-ND5	0.0	0.0	45	1.0
ENSG00000225546.6	LINC02476	0.0	0.0	45	1.0
ENSG00000230448.5	LINC00276	0.0	0.0	45	1.0
ENSG00000254968.8	LINC02763	0.0	0.0	45	1.0
ENSG00000267489.5	LINC01837	0.0	0.0	45	1.0
ENSG00000267779.7	LINC01533	0.0	0.0	45	1.0
ENSG00000187147.19	RNF220	0.11363636363636363	0.0	44	1.0
ENSG00000241391.3	RN7SL234P	0.06818181818181818	0.0	44	1.0
ENSG00000214078.13	CPNE1	0.045454545454545456	0.0	44	1.0
ENSG00000215203.3	GRXCR1	0.045454545454545456	0.0	44	1.0
ENSG00000224128.1	LINC01248	0.045454545454545456	0.0	44	1.0
ENSG00000230090.5	ENSG00000230090	0.045454545454545456	0.0	44	1.0
ENSG00000244462.8	RBM12	0.045454545454545456	0.0	44	1.0
ENSG00000272897.5	ENSG00000272897	0.045454545454545456	0.0	44	1.0
ENSG00000113300.13	CNOT6	0.022727272727272728	0.0	44	1.0
ENSG00000166862.7	CACNG2	0.022727272727272728	0.0	44	1.0
ENSG00000182348.7	ZNF804B	0.022727272727272728	0.0	44	1.0
ENSG00000259754.2	ENSG00000259754	0.022727272727272728	0.0	44	1.0
ENSG00000067715.15	SYT1	0.0	0.0	44	1.0
ENSG00000121749.16	TBC1D15	0.0	0.0	44	1.0
ENSG00000176658.17	MYO1D	0.0	0.0	44	1.0
ENSG00000188672.19	RHCE	0.0	0.0	44	1.0
ENSG00000234572.1	LINC01800	0.0	0.0	44	1.0
ENSG00000257894.2	ENSG00000257894	0.0	0.0	44	1.0
ENSG00000264458.1	ENSG00000264458	0.0	0.0	44	1.0
ENSG00000163947.12	ARHGEF3	0.09302325581395349	0.0	43	1.0
ENSG00000124208.16	PEDS1-UBE2V1	0.046511627906976744	0.0	43	1.0
ENSG00000138792.10	ENPEP	0.046511627906976744	0.0	43	1.0
ENSG00000151914.22	DST	0.046511627906976744	0.0	43	1.0
ENSG00000227790.8	SPECC1P1	0.046511627906976744	0.0	43	1.0
ENSG00000237057.3	LINC02087	0.046511627906976744	0.0	43	1.0
ENSG00000244687.13	UBE2V1	0.046511627906976744	0.0	43	1.0
ENSG00000290377.1	ENSG00000290377	0.046511627906976744	0.0	43	1.0
ENSG00000106125.14	MINDY4	0.023255813953488372	0.0	43	1.0
ENSG00000143552.10	NUP210L	0.023255813953488372	0.0	43	1.0
ENSG00000148019.14	CEP78	0.023255813953488372	0.0	43	1.0
ENSG00000176108.9	CHMP6	0.023255813953488372	0.0	43	1.0
ENSG00000251388.1	ENSG00000251388	0.023255813953488372	0.0	43	1.0
ENSG00000254959.6	INMT-MINDY4	0.023255813953488372	0.0	43	1.0
ENSG00000288088.1	ENSG00000288088	0.023255813953488372	0.0	43	1.0
ENSG00000033122.21	LRRC7	0.0	0.0	43	1.0
ENSG00000143479.18	DYRK3	0.0	0.0	43	1.0
ENSG00000157388.20	CACNA1D	0.0	0.0	43	1.0
ENSG00000182185.19	RAD51B	0.0	0.0	43	1.0
ENSG00000225506.2	CYP4A22-AS1	0.0	0.0	43	1.0
ENSG00000250634.6	LINC01182	0.0	0.0	43	1.0
ENSG00000275585.3	PDE4DIPP4	0.0	0.0	43	1.0
ENSG00000288951.2	ENSG00000288951	0.0	0.0	43	1.0
ENSG00000290904.1	PDE4DIPP4	0.0	0.0	43	1.0
ENSG00000202058.1	RN7SKP80	0.14285714285714285	0.0	42	1.0
ENSG00000292338.1	DHRSX	0.11904761904761904	0.0	42	1.0
ENSG00000140157.16	NIPA2	0.09523809523809523	0.0	42	1.0
ENSG00000239462.2	ENSG00000239462	0.07142857142857142	0.0	42	1.0
ENSG00000232555.2	ENSG00000232555	0.047619047619047616	0.0	42	1.0
ENSG00000241956.11	LINC03000	0.047619047619047616	0.0	42	1.0
ENSG00000247213.7	LINC01498	0.047619047619047616	0.0	42	1.0
ENSG00000152936.11	LMNTD1	0.023809523809523808	0.0	42	1.0
ENSG00000248515.2	ENSG00000248515	0.023809523809523808	0.0	42	1.0
ENSG00000109756.10	RAPGEF2	0.0	0.0	42	1.0
ENSG00000160352.16	ZNF714	0.0	0.0	42	1.0
ENSG00000196074.13	SYCP2	0.0	0.0	42	1.0
ENSG00000235356.2	ENSG00000235356	0.0	0.0	42	1.0
ENSG00000258700.6	LINC00871	0.0	0.0	42	1.0
ENSG00000234414.8	RBMY1A1	0.17073170731707318	0.0	41	1.0
ENSG00000065882.18	TBC1D1	0.12195121951219512	0.0	41	1.0
ENSG00000108424.11	KPNB1	0.04878048780487805	0.0	41	1.0
ENSG00000031691.7	CENPQ	0.024390243902439025	0.0	41	1.0
ENSG00000115760.16	BIRC6	0.024390243902439025	0.0	41	1.0
ENSG00000157890.19	MEGF11	0.024390243902439025	0.0	41	1.0
ENSG00000175764.17	TTLL11	0.024390243902439025	0.0	41	1.0
ENSG00000229209.1	ENSG00000229209	0.024390243902439025	0.0	41	1.0
ENSG00000109944.11	JHY	0.0	0.0	41	1.0
ENSG00000137968.17	SLC44A5	0.0	0.0	41	1.0
ENSG00000145375.9	AFG2A	0.0	0.0	41	1.0
ENSG00000149932.17	TMEM219	0.0	0.0	41	1.0
ENSG00000150625.17	GPM6A	0.0	0.0	41	1.0
ENSG00000176148.16	TCP11L1	0.0	0.0	41	1.0
ENSG00000206129.4	LINC03069	0.0	0.0	41	1.0
ENSG00000225885.7	ENSG00000225885	0.0	0.0	41	1.0
ENSG00000267057.6	LINC01905	0.0	0.0	41	1.0
ENSG00000267712.6	LINC01539	0.0	0.0	41	1.0
ENSG00000066248.15	NGEF	0.125	0.0	40	1.0
ENSG00000176623.12	RMDN1	0.1	0.0	40	1.0
ENSG00000228486.11	C2orf92	0.1	0.0	40	1.0
ENSG00000284977.3	ENSG00000284977	0.075	0.0	40	1.0
ENSG00000285082.3	ENSG00000285082	0.075	0.0	40	1.0
ENSG00000058091.17	CDK14	0.05	0.0	40	1.0
ENSG00000138698.15	RAP1GDS1	0.05	0.0	40	1.0
ENSG00000141449.16	GREB1L	0.025	0.0	40	1.0
ENSG00000293005.1	ENSG00000293005	0.025	0.0	40	1.0
ENSG00000108100.18	CCNY	0.0	0.0	40	1.0
ENSG00000118257.17	NRP2	0.0	0.0	40	1.0
ENSG00000123892.12	RAB38	0.0	0.0	40	1.0
ENSG00000137700.19	SLC37A4	0.0	0.0	40	1.0
ENSG00000152092.16	ASTN1	0.0	0.0	40	1.0
ENSG00000196482.18	ESRRG	0.0	0.0	40	1.0
ENSG00000247081.8	BAALC-AS1	0.0	0.0	40	1.0
ENSG00000255241.1	ENSG00000255241	0.0	0.0	40	1.0
ENSG00000214814.7	FER1L6	0.15384615384615385	0.0	39	1.0
ENSG00000236827.2	LINC00529	0.1282051282051282	0.0	39	1.0
ENSG00000120868.14	APAF1	0.05128205128205128	0.0	39	1.0
ENSG00000133943.21	DGLUCY	0.05128205128205128	0.0	39	1.0
ENSG00000152767.17	FARP1	0.05128205128205128	0.0	39	1.0
ENSG00000007237.19	GAS7	0.02564102564102564	0.0	39	1.0
ENSG00000278413.1	ENSG00000278413	0.02564102564102564	0.0	39	1.0
ENSG00000286282.1	ENSG00000286282	0.02564102564102564	0.0	39	1.0
ENSG00000112742.10	TTK	0.0	0.0	39	1.0
ENSG00000136643.12	RPS6KC1	0.0	0.0	39	1.0
ENSG00000198938.2	MT-CO3	0.0	0.0	39	1.0
ENSG00000225689.2	ENSG00000225689	0.0	0.0	39	1.0
ENSG00000281627.1	DUX4L3	0.0	0.0	39	1.0
ENSG00000160703.17	NLRX1	0.18421052631578946	0.0	38	1.0
ENSG00000267737.1	ENSG00000267737	0.13157894736842105	0.0	38	1.0
ENSG00000183230.18	CTNNA3	0.10526315789473684	0.0	38	1.0
ENSG00000041982.17	TNC	0.07894736842105263	0.0	38	1.0
ENSG00000118473.23	SGIP1	0.05263157894736842	0.0	38	1.0
ENSG00000136244.12	IL6	0.05263157894736842	0.0	38	1.0
ENSG00000179428.2	IL6-AS1	0.05263157894736842	0.0	38	1.0
ENSG00000134371.14	CDC73	0.02631578947368421	0.0	38	1.0
ENSG00000258048.1	PPP1R12A-AS2	0.02631578947368421	0.0	38	1.0
ENSG00000258628.1	RHPN2P1	0.02631578947368421	0.0	38	1.0
ENSG00000261403.1	ENSG00000261403	0.02631578947368421	0.0	38	1.0
ENSG00000159658.15	EFCAB14	0.0	0.0	38	1.0
ENSG00000228876.4	ENSG00000228876	0.0	0.0	38	1.0
ENSG00000253819.3	LINC01151	0.0	0.0	38	1.0
ENSG00000285751.1	ENSG00000285751	0.16216216216216217	0.0	37	1.0
ENSG00000171124.14	FUT3	0.13513513513513514	0.0	37	1.0
ENSG00000159461.15	AMFR	0.05405405405405406	0.0	37	1.0
ENSG00000221886.4	FAM200C	0.05405405405405406	0.0	37	1.0
ENSG00000078140.14	UBE2K	0.02702702702702703	0.0	37	1.0
ENSG00000173068.19	BNC2	0.02702702702702703	0.0	37	1.0
ENSG00000196781.16	TLE1	0.02702702702702703	0.0	37	1.0
ENSG00000211455.8	STK38L	0.02702702702702703	0.0	37	1.0
ENSG00000283473.5	FAM240A	0.02702702702702703	0.0	37	1.0
ENSG00000110395.8	CBL	0.0	0.0	37	1.0
ENSG00000167889.13	MGAT5B	0.0	0.0	37	1.0
ENSG00000251574.8	ENSG00000251574	0.0	0.0	37	1.0
ENSG00000286913.1	ENSG00000286913	0.0	0.0	37	1.0
ENSG00000165246.15	NLGN4Y	0.3055555555555556	0.0	36	1.0
ENSG00000228787.1	NLGN4Y-AS1	0.3055555555555556	0.0	36	1.0
ENSG00000286735.1	ENSG00000286735	0.19444444444444445	0.0	36	1.0
ENSG00000145907.16	G3BP1	0.16666666666666666	0.0	36	1.0
ENSG00000182896.13	TMEM95	0.1111111111111111	0.0	36	1.0
ENSG00000189403.15	HMGB1	0.08333333333333333	0.0	36	1.0
ENSG00000243491.1	ENSG00000243491	0.08333333333333333	0.0	36	1.0
ENSG00000116906.13	GNPAT	0.05555555555555555	0.0	36	1.0
ENSG00000130021.15	PUDP	0.05555555555555555	0.0	36	1.0
ENSG00000160439.16	RDH13	0.05555555555555555	0.0	36	1.0
ENSG00000286266.1	ENSG00000286266	0.05555555555555555	0.0	36	1.0
ENSG00000140937.14	CDH11	0.027777777777777776	0.0	36	1.0
ENSG00000154553.17	PDLIM3	0.027777777777777776	0.0	36	1.0
ENSG00000213949.10	ITGA1	0.027777777777777776	0.0	36	1.0
ENSG00000233621.3	ZC3H12A-DT	0.027777777777777776	0.0	36	1.0
ENSG00000250821.3	EXOC1L	0.027777777777777776	0.0	36	1.0
ENSG00000288539.1	ENSG00000288539	0.027777777777777776	0.0	36	1.0
ENSG00000065413.20	ANKRD44	0.0	0.0	36	1.0
ENSG00000124333.16	VAMP7	0.0	0.0	36	1.0
ENSG00000183715.15	OPCML	0.0	0.0	36	1.0
ENSG00000240021.10	TEX35	0.0	0.0	36	1.0
ENSG00000253394.7	LINC00534	0.0	0.0	36	1.0
ENSG00000254180.2	ENSG00000254180	0.0	0.0	36	1.0
ENSG00000267081.1	ENSG00000267081	0.0	0.0	36	1.0
ENSG00000282890.1	ENSG00000282890	0.0	0.0	36	1.0
ENSG00000282998.1	ENSG00000282998	0.0	0.0	36	1.0
ENSG00000287820.1	ENSG00000287820	0.0	0.0	36	1.0
ENSG00000135976.21	ANKRD36	0.08571428571428572	0.0	35	1.0
ENSG00000196152.10	ZNF79	0.08571428571428572	0.0	35	1.0
ENSG00000080503.25	SMARCA2	0.05714285714285714	0.0	35	1.0
ENSG00000138768.15	USO1	0.05714285714285714	0.0	35	1.0
ENSG00000174099.12	MSRB3	0.05714285714285714	0.0	35	1.0
ENSG00000237499.7	WAKMAR2	0.05714285714285714	0.0	35	1.0
ENSG00000260345.1	ENSG00000260345	0.02857142857142857	0.0	35	1.0
ENSG00000005483.23	KMT2E	0.0	0.0	35	1.0
ENSG00000228393.6	LINC01004	0.0	0.0	35	1.0
ENSG00000251138.7	LINC02882	0.0	0.0	35	1.0
ENSG00000277363.5	SRCIN1	0.0	0.0	35	1.0
ENSG00000065268.11	WDR18	0.4117647058823529	0.0	34	1.0
ENSG00000178184.16	PARD6G	0.11764705882352941	0.0	34	1.0
ENSG00000267270.8	PARD6G-AS1	0.11764705882352941	0.0	34	1.0
ENSG00000175707.10	KDF1	0.08823529411764706	0.0	34	1.0
ENSG00000281720.1	DUX4L8	0.08823529411764706	0.0	34	1.0
ENSG00000087116.17	ADAMTS2	0.058823529411764705	0.0	34	1.0
ENSG00000138035.15	PNPT1	0.058823529411764705	0.0	34	1.0
ENSG00000167306.21	MYO5B	0.058823529411764705	0.0	34	1.0
ENSG00000042088.14	TDP1	0.029411764705882353	0.0	34	1.0
ENSG00000120549.19	KIAA1217	0.029411764705882353	0.0	34	1.0
ENSG00000163453.11	IGFBP7	0.029411764705882353	0.0	34	1.0
ENSG00000225439.4	BOLA3-DT	0.029411764705882353	0.0	34	1.0
ENSG00000013297.12	CLDN11	0.0	0.0	34	1.0
ENSG00000115155.19	OTOF	0.0	0.0	34	1.0
ENSG00000166415.15	WDR72	0.0	0.0	34	1.0
ENSG00000261209.1	SULT1C2P2	0.09090909090909091	0.0	33	1.0
ENSG00000287596.1	ENSG00000287596	0.09090909090909091	0.0	33	1.0
ENSG00000205213.14	LGR4	0.06060606060606061	0.0	33	1.0
ENSG00000152527.14	PLEKHH2	0.030303030303030304	0.0	33	1.0
ENSG00000169288.18	MRPL1	0.030303030303030304	0.0	33	1.0
ENSG00000223598.1	ENSG00000223598	0.030303030303030304	0.0	33	1.0
ENSG00000235221.3	LINC00383	0.030303030303030304	0.0	33	1.0
ENSG00000000971.17	CFH	0.0	0.0	33	1.0
ENSG00000114251.15	WNT5A	0.0	0.0	33	1.0
ENSG00000129170.10	CSRP3	0.0	0.0	33	1.0
ENSG00000167216.19	KATNAL2	0.0	0.0	33	1.0
ENSG00000169760.18	NLGN1	0.0	0.0	33	1.0
ENSG00000224043.9	CCNT2-AS1	0.0	0.0	33	1.0
ENSG00000236373.2	LINC02653	0.0	0.0	33	1.0
ENSG00000237092.2	LINC01065	0.0	0.0	33	1.0
ENSG00000255308.1	CSRP3-AS1	0.0	0.0	33	1.0
ENSG00000255332.8	LINC02756	0.0	0.0	33	1.0
ENSG00000286746.1	ENSG00000286746	0.0	0.0	33	1.0
ENSG00000289697.1	ENSG00000289697	0.0	0.0	33	1.0
ENSG00000161542.17	PRPSAP1	0.125	0.0	32	1.0
ENSG00000131126.19	TEX101	0.09375	0.0	32	1.0
ENSG00000151150.22	ANK3	0.0625	0.0	32	1.0
ENSG00000168010.11	ATG16L2	0.0625	0.0	32	1.0
ENSG00000231772.5	ENSG00000231772	0.0625	0.0	32	1.0
ENSG00000123643.14	SLC36A1	0.03125	0.0	32	1.0
ENSG00000145982.13	FARS2	0.03125	0.0	32	1.0
ENSG00000177359.23	ENSG00000177359	0.03125	0.0	32	1.0
ENSG00000291252.1	ENSG00000291252	0.03125	0.0	32	1.0
ENSG00000122482.22	ZNF644	0.0	0.0	32	1.0
ENSG00000171316.14	CHD7	0.0	0.0	32	1.0
ENSG00000173930.9	SLCO4C1	0.0	0.0	32	1.0
ENSG00000234665.9	LERFS	0.0	0.0	32	1.0
ENSG00000250826.2	HNRNPA3P13	0.0	0.0	32	1.0
ENSG00000253682.2	ENSG00000253682	0.0	0.0	32	1.0
ENSG00000255234.6	CCDC90B-AS1	0.0	0.0	32	1.0
ENSG00000170961.7	HAS2	0.16129032258064516	0.0	31	1.0
ENSG00000165115.15	KIF27	0.0967741935483871	0.0	31	1.0
ENSG00000168005.9	SPINDOC	0.0967741935483871	0.0	31	1.0
ENSG00000126214.22	KLC1	0.03225806451612903	0.0	31	1.0
ENSG00000145700.10	ANKRD31	0.03225806451612903	0.0	31	1.0
ENSG00000157764.14	BRAF	0.03225806451612903	0.0	31	1.0
ENSG00000256053.9	COA8	0.03225806451612903	0.0	31	1.0
ENSG00000256500.6	ENSG00000256500	0.03225806451612903	0.0	31	1.0
ENSG00000106952.8	TNFSF8	0.0	0.0	31	1.0
ENSG00000133424.22	LARGE1	0.0	0.0	31	1.0
ENSG00000136231.14	IGF2BP3	0.0	0.0	31	1.0
ENSG00000144724.20	PTPRG	0.0	0.0	31	1.0
ENSG00000168959.15	GRM5	0.0	0.0	31	1.0
ENSG00000176092.17	CRYBG2	0.0	0.0	31	1.0
ENSG00000205549.10	LINC03041	0.0	0.0	31	1.0
ENSG00000214013.10	GANC	0.0	0.0	31	1.0
ENSG00000255082.1	GRM5-AS1	0.0	0.0	31	1.0
ENSG00000287881.1	ENSG00000287881	0.0	0.0	31	1.0
ENSG00000293277.1	ENSG00000293277	0.0	0.0	31	1.0
ENSG00000293508.1	POLR1HASP	0.0	0.0	31	1.0
ENSG00000006125.18	AP2B1	0.06666666666666667	0.0	30	1.0
ENSG00000163513.19	TGFBR2	0.06666666666666667	0.0	30	1.0
ENSG00000100591.8	AHSA1	0.03333333333333333	0.0	30	1.0
ENSG00000101052.13	IFT52	0.03333333333333333	0.0	30	1.0
ENSG00000113396.13	SLC27A6	0.03333333333333333	0.0	30	1.0
ENSG00000124215.17	CDH26	0.03333333333333333	0.0	30	1.0
ENSG00000174903.16	RAB1B	0.03333333333333333	0.0	30	1.0
ENSG00000245156.1	ENSG00000245156	0.03333333333333333	0.0	30	1.0
ENSG00000248973.3	ENSG00000248973	0.03333333333333333	0.0	30	1.0
ENSG00000285784.1	ENSG00000285784	0.03333333333333333	0.0	30	1.0
ENSG00000147724.12	FAM135B	0.0	0.0	30	1.0
ENSG00000162105.21	SHANK2	0.0	0.0	30	1.0
ENSG00000171121.17	KCNMB3	0.0	0.0	30	1.0
ENSG00000181804.15	SLC9A9	0.0	0.0	30	1.0
ENSG00000184304.17	PRKD1	0.0	0.0	30	1.0
ENSG00000188162.12	OTOG	0.0	0.0	30	1.0
ENSG00000237302.1	OFD1P11Y	0.0	0.0	30	1.0
ENSG00000240240.10	ENSG00000240240	0.0	0.0	30	1.0
ENSG00000241472.8	PTPRG-AS1	0.0	0.0	30	1.0
ENSG00000260866.2	ENSG00000260866	0.0	0.0	30	1.0
ENSG00000272575.7	LINC02098	0.0	0.0	30	1.0
ENSG00000273507.7	ENSG00000273507	0.0	0.0	30	1.0
ENSG00000287159.1	ENSG00000287159	0.0	0.0	30	1.0
ENSG00000119778.15	ATAD2B	0.1724137931034483	0.0	29	1.0
ENSG00000166833.23	NAV2	0.06896551724137931	0.0	29	1.0
ENSG00000128908.19	INO80	0.034482758620689655	0.0	29	1.0
ENSG00000157212.20	PAXIP1	0.034482758620689655	0.0	29	1.0
ENSG00000225050.2	ENSG00000225050	0.034482758620689655	0.0	29	1.0
ENSG00000253320.7	MAILR	0.034482758620689655	0.0	29	1.0
ENSG00000259244.1	ENSG00000259244	0.034482758620689655	0.0	29	1.0
ENSG00000264717.6	NPY4R2	0.034482758620689655	0.0	29	1.0
ENSG00000276850.5	ENSG00000276850	0.034482758620689655	0.0	29	1.0
ENSG00000151812.15	SLC35F4	0.0	0.0	29	1.0
ENSG00000154198.15	CYP4Z2P	0.0	0.0	29	1.0
ENSG00000174718.12	RESF1	0.0	0.0	29	1.0
ENSG00000178585.15	CTNNBIP1	0.0	0.0	29	1.0
ENSG00000197312.13	DDI2	0.0	0.0	29	1.0
ENSG00000197893.14	NRAP	0.0	0.0	29	1.0
ENSG00000227962.1	ENSG00000227962	0.0	0.0	29	1.0
ENSG00000253773.6	CFAP418-AS1	0.0	0.0	29	1.0
ENSG00000260958.3	ENSG00000260958	0.0	0.0	29	1.0
ENSG00000283757.1	ENSG00000283757	0.0	0.0	29	1.0
ENSG00000290456.1	CYP4Z2P	0.0	0.0	29	1.0
ENSG00000293480.1	TCAM1P	0.14285714285714285	0.0	28	1.0
ENSG00000234162.3	ENSG00000234162	0.07142857142857142	0.0	28	1.0
ENSG00000078747.17	ITCH	0.0	0.0	28	1.0
ENSG00000151136.15	ABTB3	0.0	0.0	28	1.0
ENSG00000154262.13	ABCA6	0.0	0.0	28	1.0
ENSG00000162670.11	BRINP3	0.0	0.0	28	1.0
ENSG00000166004.15	CEP295	0.0	0.0	28	1.0
ENSG00000197085.11	NPSR1-AS1	0.0	0.0	28	1.0
ENSG00000225216.6	ENSG00000225216	0.0	0.0	28	1.0
ENSG00000253288.2	ENSG00000253288	0.0	0.0	28	1.0
ENSG00000254263.1	ENSG00000254263	0.0	0.0	28	1.0
ENSG00000256995.8	LINC02955	0.0	0.0	28	1.0
ENSG00000289720.1	ENSG00000289720	0.0	0.0	28	1.0
ENSG00000175582.20	RAB6A	0.25925925925925924	0.0	27	1.0
ENSG00000196912.13	ANKRD36B	0.14814814814814814	0.0	27	1.0
ENSG00000168916.16	ZNF608	0.1111111111111111	0.0	27	1.0
ENSG00000289397.1	ENSG00000289397	0.07407407407407407	0.0	27	1.0
ENSG00000087884.16	AAMDC	0.037037037037037035	0.0	27	1.0
ENSG00000144642.22	RBMS3	0.037037037037037035	0.0	27	1.0
ENSG00000149262.19	INTS4	0.037037037037037035	0.0	27	1.0
ENSG00000196967.11	ZNF585A	0.037037037037037035	0.0	27	1.0
ENSG00000228033.6	ENSG00000228033	0.037037037037037035	0.0	27	1.0
ENSG00000267360.6	ENSG00000267360	0.037037037037037035	0.0	27	1.0
ENSG00000283563.1	ENSG00000283563	0.037037037037037035	0.0	27	1.0
ENSG00000102290.23	PCDH11X	0.0	0.0	27	1.0
ENSG00000114209.15	PDCD10	0.0	0.0	27	1.0
ENSG00000124459.12	ZNF45	0.0	0.0	27	1.0
ENSG00000163564.15	PYHIN1	0.0	0.0	27	1.0
ENSG00000179915.25	NRXN1	0.0	0.0	27	1.0
ENSG00000185721.13	DRG1	0.0	0.0	27	1.0
ENSG00000198089.16	SFI1	0.0	0.0	27	1.0
ENSG00000232121.1	ENSG00000232121	0.0	0.0	27	1.0
ENSG00000234828.9	IQCM	0.0	0.0	27	1.0
ENSG00000255413.1	ENSG00000255413	0.0	0.0	27	1.0
ENSG00000287683.1	ENSG00000287683	0.0	0.0	27	1.0
ENSG00000291027.1	UBE2Q2P1	0.2692307692307692	0.0	26	1.0
ENSG00000259280.2	ENSG00000259280	0.15384615384615385	0.0	26	1.0
ENSG00000204084.14	INPP5B	0.07692307692307693	0.0	26	1.0
ENSG00000138594.14	TMOD3	0.038461538461538464	0.0	26	1.0
ENSG00000146966.13	DENND2A	0.038461538461538464	0.0	26	1.0
ENSG00000184178.17	SCFD2	0.038461538461538464	0.0	26	1.0
ENSG00000285904.1	ENSG00000285904	0.038461538461538464	0.0	26	1.0
ENSG00000040341.18	STAU2	0.0	0.0	26	1.0
ENSG00000043462.13	LCP2	0.0	0.0	26	1.0
ENSG00000133983.16	COX16	0.0	0.0	26	1.0
ENSG00000152270.9	PDE3B	0.0	0.0	26	1.0
ENSG00000218336.9	TENM3	0.0	0.0	26	1.0
ENSG00000258644.6	SYNJ2BP-COX16	0.0	0.0	26	1.0
ENSG00000023171.20	GRAMD1B	0.12	0.0	25	1.0
ENSG00000100605.17	ITPK1	0.12	0.0	25	1.0
ENSG00000118777.12	ABCG2	0.08	0.0	25	1.0
ENSG00000127325.19	BEST3	0.08	0.0	25	1.0
ENSG00000104129.10	DNAJC17	0.04	0.0	25	1.0
ENSG00000149970.16	CNKSR2	0.04	0.0	25	1.0
ENSG00000154493.20	C10orf90	0.0	0.0	25	1.0
ENSG00000156831.8	NSMCE2	0.0	0.0	25	1.0
ENSG00000162994.16	CLHC1	0.0	0.0	25	1.0
ENSG00000183346.9	CABCOCO1	0.0	0.0	25	1.0
ENSG00000235142.12	LINC02532	0.0	0.0	25	1.0
ENSG00000250102.6	LINC02377	0.0	0.0	25	1.0
ENSG00000278630.1	LINC02335	0.0	0.0	25	1.0
ENSG00000141404.17	GNAL	0.16666666666666666	0.0	24	1.0
ENSG00000286812.1	ENSG00000286812	0.16666666666666666	0.0	24	1.0
ENSG00000137871.21	ZNF280D	0.041666666666666664	0.0	24	1.0
ENSG00000146592.17	CREB5	0.041666666666666664	0.0	24	1.0
ENSG00000104497.15	SNX16	0.0	0.0	24	1.0
